setting,year,indicator_abbr,indicator_name,Avg estimate,Funding Agency Acronym,Constant Dollar Amount (Previous Year)
Haiti,2003,u5mr,Under-five mortality rate,-9.4,HHS,2756720
Haiti,2003,u5mr,Under-five mortality rate,-9.4,IAF,0
Haiti,2003,u5mr,Under-five mortality rate,-9.4,LIC,0
Haiti,2003,u5mr,Under-five mortality rate,-9.4,MCC,0
Haiti,2003,u5mr,Under-five mortality rate,-9.4,NSF,0
Haiti,2003,u5mr,Under-five mortality rate,-9.4,PC,2288077
Haiti,2003,u5mr,Under-five mortality rate,-9.4,STATE,0
Haiti,2003,u5mr,Under-five mortality rate,-9.4,TDA,0
Haiti,2003,u5mr,Under-five mortality rate,-9.4,TREAS,0
Haiti,2003,u5mr,Under-five mortality rate,-9.4,USAID,51654521
Haiti,2004,u5mr,Under-five mortality rate,-9.2,ADF,0
Haiti,2004,u5mr,Under-five mortality rate,-9.2,AGR,47137495
Haiti,2004,u5mr,Under-five mortality rate,-9.2,DFC,0
Haiti,2004,u5mr,Under-five mortality rate,-9.2,DOC,0
Haiti,2004,u5mr,Under-five mortality rate,-9.2,DOE,0
Haiti,2004,u5mr,Under-five mortality rate,-9.2,DOL,0
Haiti,2004,u5mr,Under-five mortality rate,-9.2,DOT,0
Haiti,2004,u5mr,Under-five mortality rate,-9.2,EPA,0
Haiti,2004,u5mr,Under-five mortality rate,-9.2,FTC,0
Haiti,2004,u5mr,Under-five mortality rate,-9.2,HHS,1346076
Haiti,2004,u5mr,Under-five mortality rate,-9.2,IAF,0
Haiti,2004,u5mr,Under-five mortality rate,-9.2,LIC,0
Haiti,2004,u5mr,Under-five mortality rate,-9.2,MCC,0
Haiti,2004,u5mr,Under-five mortality rate,-9.2,NSF,0
Haiti,2004,u5mr,Under-five mortality rate,-9.2,PC,1888545
Haiti,2004,u5mr,Under-five mortality rate,-9.2,STATE,27748621
Haiti,2004,u5mr,Under-five mortality rate,-9.2,TDA,32929
Haiti,2004,u5mr,Under-five mortality rate,-9.2,TREAS,0
Haiti,2004,u5mr,Under-five mortality rate,-9.2,USAID,94106101
Haiti,2005,u5mr,Under-five mortality rate,-9.6,ADF,0
Haiti,2005,u5mr,Under-five mortality rate,-9.6,AGR,44701935
Haiti,2005,u5mr,Under-five mortality rate,-8.9,AGR,44701935
Haiti,2005,u5mr,Under-five mortality rate,-9.6,DFC,0
Haiti,2005,u5mr,Under-five mortality rate,-9.6,DOC,0
Haiti,2005,u5mr,Under-five mortality rate,-9.6,DOE,0
Haiti,2005,u5mr,Under-five mortality rate,-9.6,DOL,0
Haiti,2005,u5mr,Under-five mortality rate,-9.6,DOT,0
Haiti,2005,u5mr,Under-five mortality rate,-9.6,EPA,0
Haiti,2005,u5mr,Under-five mortality rate,-9.6,FTC,0
Haiti,2005,u5mr,Under-five mortality rate,-9.6,HHS,1245413
Haiti,2005,u5mr,Under-five mortality rate,-8.9,HHS,1245413
Haiti,2005,u5mr,Under-five mortality rate,-9.6,IAF,0
Haiti,2005,u5mr,Under-five mortality rate,-9.6,LIC,0
Haiti,2005,u5mr,Under-five mortality rate,-9.6,MCC,0
Haiti,2005,u5mr,Under-five mortality rate,-9.6,NSF,0
Haiti,2005,u5mr,Under-five mortality rate,-8.9,PC,1134796
Haiti,2005,u5mr,Under-five mortality rate,-9.6,PC,1134796
Haiti,2005,u5mr,Under-five mortality rate,-9.6,STATE,60912646
Haiti,2005,u5mr,Under-five mortality rate,-8.9,STATE,60912646
Haiti,2005,u5mr,Under-five mortality rate,-9.6,TDA,1044933
Haiti,2005,u5mr,Under-five mortality rate,-8.9,TDA,1044933
Haiti,2005,u5mr,Under-five mortality rate,-9.6,TREAS,326541
Haiti,2005,u5mr,Under-five mortality rate,-8.9,TREAS,326541
Haiti,2005,u5mr,Under-five mortality rate,-9.6,USAID,194553927
Haiti,2005,u5mr,Under-five mortality rate,-8.9,USAID,194553927
Haiti,2006,u5mr,Under-five mortality rate,-8.7,ADF,0
Haiti,2006,u5mr,Under-five mortality rate,-8.7,AGR,46063041
Haiti,2006,u5mr,Under-five mortality rate,-8.7,DFC,0
Haiti,2006,u5mr,Under-five mortality rate,-8.7,DOC,0
Haiti,2006,u5mr,Under-five mortality rate,-8.7,DOE,0
Haiti,2006,u5mr,Under-five mortality rate,-8.7,DOL,0
Haiti,2006,u5mr,Under-five mortality rate,-8.7,DOT,0
Haiti,2006,u5mr,Under-five mortality rate,-8.7,EPA,0
Haiti,2006,u5mr,Under-five mortality rate,-8.7,FTC,0
Haiti,2006,u5mr,Under-five mortality rate,-8.7,HHS,1226640
Haiti,2006,u5mr,Under-five mortality rate,-8.7,IAF,115175
Haiti,2006,u5mr,Under-five mortality rate,-8.7,LIC,0
Haiti,2006,u5mr,Under-five mortality rate,-8.7,MCC,0
Haiti,2006,u5mr,Under-five mortality rate,-8.7,NSF,0
Haiti,2006,u5mr,Under-five mortality rate,-8.7,PC,189281
Haiti,2006,u5mr,Under-five mortality rate,-8.7,STATE,62385215
Haiti,2006,u5mr,Under-five mortality rate,-8.7,TDA,0
Haiti,2006,u5mr,Under-five mortality rate,-8.7,TREAS,99626
Haiti,2006,u5mr,Under-five mortality rate,-8.7,USAID,117196271
Haiti,2007,u5mr,Under-five mortality rate,-8.5,ADF,0
Haiti,2007,u5mr,Under-five mortality rate,-8.5,AGR,40052742
Haiti,2007,u5mr,Under-five mortality rate,-8.5,DFC,0
Haiti,2007,u5mr,Under-five mortality rate,-8.5,DOC,0
Haiti,2007,u5mr,Under-five mortality rate,-8.5,DOE,0
Haiti,2007,u5mr,Under-five mortality rate,-8.5,DOL,0
Haiti,2007,u5mr,Under-five mortality rate,-8.5,DOT,0
Haiti,2007,u5mr,Under-five mortality rate,-8.5,EPA,0
Haiti,2007,u5mr,Under-five mortality rate,-8.5,FTC,0
Haiti,2007,u5mr,Under-five mortality rate,-8.5,HHS,2719519
Haiti,2007,u5mr,Under-five mortality rate,-8.5,IAF,58631
Haiti,2007,u5mr,Under-five mortality rate,-8.5,LIC,0
Haiti,2007,u5mr,Under-five mortality rate,-8.5,MCC,0
Haiti,2007,u5mr,Under-five mortality rate,-8.5,NSF,0
Haiti,2007,u5mr,Under-five mortality rate,-8.5,PC,0
Haiti,2007,u5mr,Under-five mortality rate,-8.5,STATE,60588743
Haiti,2007,u5mr,Under-five mortality rate,-8.5,TDA,0
Haiti,2007,u5mr,Under-five mortality rate,-8.5,TREAS,505216
Haiti,2007,u5mr,Under-five mortality rate,-8.5,USAID,129200284
Haiti,2008,u5mr,Under-five mortality rate,-8.25,ADF,0
Haiti,2008,u5mr,Under-five mortality rate,-8.25,AGR,96365278
Haiti,2008,u5mr,Under-five mortality rate,-8.25,DFC,0
Haiti,2008,u5mr,Under-five mortality rate,-8.25,DOC,0
Haiti,2008,u5mr,Under-five mortality rate,-8.25,DOE,0
Haiti,2008,u5mr,Under-five mortality rate,-8.25,DOL,1207146
Haiti,2008,u5mr,Under-five mortality rate,-8.25,DOT,0
Haiti,2008,u5mr,Under-five mortality rate,-8.25,EPA,0
Haiti,2008,u5mr,Under-five mortality rate,-8.25,FTC,0
Haiti,2008,u5mr,Under-five mortality rate,-8.25,HHS,1261910
Haiti,2008,u5mr,Under-five mortality rate,-8.25,IAF,1530183
Haiti,2008,u5mr,Under-five mortality rate,-8.25,LIC,0
Haiti,2008,u5mr,Under-five mortality rate,-8.25,MCC,0
Haiti,2008,u5mr,Under-five mortality rate,-8.25,NSF,0
Haiti,2008,u5mr,Under-five mortality rate,-8.25,PC,0
Haiti,2008,u5mr,Under-five mortality rate,-8.25,STATE,146329453
Haiti,2008,u5mr,Under-five mortality rate,-8.25,TDA,352499
Haiti,2008,u5mr,Under-five mortality rate,-8.25,TREAS,47952
Haiti,2008,u5mr,Under-five mortality rate,-8.25,USAID,103663022
Haiti,2009,u5mr,Under-five mortality rate,-8.1,ADF,0
Haiti,2009,u5mr,Under-five mortality rate,-8.1,AGR,81914170
Haiti,2009,u5mr,Under-five mortality rate,-8.1,DFC,0
Haiti,2009,u5mr,Under-five mortality rate,-8.1,DOC,0
Haiti,2009,u5mr,Under-five mortality rate,-8.1,DOE,0
Haiti,2009,u5mr,Under-five mortality rate,-8.1,DOL,2983650
Haiti,2009,u5mr,Under-five mortality rate,-8.1,DOT,0
Haiti,2009,u5mr,Under-five mortality rate,-8.1,EPA,0
Haiti,2009,u5mr,Under-five mortality rate,-8.1,FTC,0
Haiti,2009,u5mr,Under-five mortality rate,-8.1,HHS,1320255
Haiti,2009,u5mr,Under-five mortality rate,-8.1,IAF,1017091
Haiti,2009,u5mr,Under-five mortality rate,-8.1,LIC,0
Haiti,2009,u5mr,Under-five mortality rate,-8.1,MCC,0
Haiti,2009,u5mr,Under-five mortality rate,-8.1,NSF,0
Haiti,2009,u5mr,Under-five mortality rate,-8.1,PC,0
Haiti,2009,u5mr,Under-five mortality rate,-8.1,STATE,126542009
Haiti,2009,u5mr,Under-five mortality rate,-8.1,TDA,3580
Haiti,2009,u5mr,Under-five mortality rate,-8.1,TREAS,1143806
Haiti,2009,u5mr,Under-five mortality rate,-8.1,USAID,247664600
Haiti,2010,u5mr,Under-five mortality rate,-20.35,ADF,0
Haiti,2010,u5mr,Under-five mortality rate,-20.35,AGR,199218596
Haiti,2010,u5mr,Under-five mortality rate,-20.35,DFC,0
Haiti,2010,u5mr,Under-five mortality rate,-20.35,DOC,0
Haiti,2010,u5mr,Under-five mortality rate,-20.35,DOE,0
Haiti,2010,u5mr,Under-five mortality rate,-20.35,DOL,0
Haiti,2010,u5mr,Under-five mortality rate,-20.35,DOT,1893030
Haiti,2010,u5mr,Under-five mortality rate,-20.35,EPA,0
Haiti,2010,u5mr,Under-five mortality rate,-20.35,FTC,0
Haiti,2010,u5mr,Under-five mortality rate,-20.35,HHS,2860574
Haiti,2010,u5mr,Under-five mortality rate,-20.35,IAF,301958
Haiti,2010,u5mr,Under-five mortality rate,-20.35,LIC,0
Haiti,2010,u5mr,Under-five mortality rate,-20.35,MCC,0
Haiti,2010,u5mr,Under-five mortality rate,-20.35,NSF,0
Haiti,2010,u5mr,Under-five mortality rate,-20.35,PC,0
Haiti,2010,u5mr,Under-five mortality rate,-20.35,STATE,177454442
Haiti,2010,u5mr,Under-five mortality rate,-20.35,TDA,2361110
Haiti,2010,u5mr,Under-five mortality rate,-20.35,TREAS,159149
Haiti,2010,u5mr,Under-five mortality rate,-20.35,USAID,732921099
Haiti,2011,u5mr,Under-five mortality rate,-7.75,ADF,0
Haiti,2011,u5mr,Under-five mortality rate,-7.75,AGR,56933350
Haiti,2011,u5mr,Under-five mortality rate,-7.75,DFC,0
Haiti,2011,u5mr,Under-five mortality rate,-7.75,DOC,0
Haiti,2011,u5mr,Under-five mortality rate,-7.75,DOE,0
Haiti,2011,u5mr,Under-five mortality rate,-7.75,DOL,0
Haiti,2011,u5mr,Under-five mortality rate,-7.75,DOT,4966
Haiti,2011,u5mr,Under-five mortality rate,-7.75,EPA,0
Haiti,2011,u5mr,Under-five mortality rate,-7.75,FTC,0
Haiti,2011,u5mr,Under-five mortality rate,-7.75,HHS,41101712
Haiti,2011,u5mr,Under-five mortality rate,-7.75,IAF,1267639
Haiti,2011,u5mr,Under-five mortality rate,-7.75,LIC,0
Haiti,2011,u5mr,Under-five mortality rate,-7.75,MCC,0
Haiti,2011,u5mr,Under-five mortality rate,-7.75,NSF,0
Haiti,2011,u5mr,Under-five mortality rate,-7.75,PC,0
Haiti,2011,u5mr,Under-five mortality rate,-7.75,STATE,183552877
Haiti,2011,u5mr,Under-five mortality rate,-7.75,TDA,17401
Haiti,2011,u5mr,Under-five mortality rate,-7.75,TREAS,0
Haiti,2011,u5mr,Under-five mortality rate,-7.75,USAID,387382105
Haiti,2012,u5mr,Under-five mortality rate,-9.35,ADF,0
Haiti,2012,u5mr,Under-five mortality rate,-9.35,AGR,28611093
Haiti,2012,u5mr,Under-five mortality rate,-7.55,AGR,28611093
Haiti,2012,u5mr,Under-five mortality rate,-9.35,DFC,0
Haiti,2012,u5mr,Under-five mortality rate,-9.35,DOC,0
Haiti,2012,u5mr,Under-five mortality rate,-9.35,DOE,0
Haiti,2012,u5mr,Under-five mortality rate,-9.35,DOL,0
Haiti,2012,u5mr,Under-five mortality rate,-9.35,DOT,0
Haiti,2012,u5mr,Under-five mortality rate,-9.35,EPA,0
Haiti,2012,u5mr,Under-five mortality rate,-9.35,FTC,0
Haiti,2012,u5mr,Under-five mortality rate,-9.35,HHS,50661213
Haiti,2012,u5mr,Under-five mortality rate,-7.55,HHS,50661213
Haiti,2012,u5mr,Under-five mortality rate,-9.35,IAF,686036
Haiti,2012,u5mr,Under-five mortality rate,-7.55,IAF,686036
Haiti,2012,u5mr,Under-five mortality rate,-9.35,LIC,0
Haiti,2012,u5mr,Under-five mortality rate,-9.35,MCC,0
Haiti,2012,u5mr,Under-five mortality rate,-9.35,NSF,0
Haiti,2012,u5mr,Under-five mortality rate,-9.35,PC,0
Haiti,2012,u5mr,Under-five mortality rate,-9.35,STATE,208852932
Haiti,2012,u5mr,Under-five mortality rate,-7.55,STATE,208852932
Haiti,2012,u5mr,Under-five mortality rate,-9.35,TDA,22771
Haiti,2012,u5mr,Under-five mortality rate,-7.55,TDA,22771
Haiti,2012,u5mr,Under-five mortality rate,-7.55,TREAS,1862414
Haiti,2012,u5mr,Under-five mortality rate,-9.35,TREAS,1862414
Haiti,2012,u5mr,Under-five mortality rate,-9.35,USAID,265740523
Haiti,2012,u5mr,Under-five mortality rate,-7.55,USAID,265740523
Haiti,2013,u5mr,Under-five mortality rate,-7.4,ADF,0
Haiti,2013,u5mr,Under-five mortality rate,-7.4,AGR,34275957
Haiti,2013,u5mr,Under-five mortality rate,-7.4,DFC,0
Haiti,2013,u5mr,Under-five mortality rate,-7.4,DOC,0
Haiti,2013,u5mr,Under-five mortality rate,-7.4,DOE,0
Haiti,2013,u5mr,Under-five mortality rate,-7.4,DOL,0
Haiti,2013,u5mr,Under-five mortality rate,-7.4,DOT,0
Haiti,2013,u5mr,Under-five mortality rate,-7.4,EPA,0
Haiti,2013,u5mr,Under-five mortality rate,-7.4,FTC,0
Haiti,2013,u5mr,Under-five mortality rate,-7.4,HHS,12432672
Haiti,2013,u5mr,Under-five mortality rate,-7.4,IAF,688772
Haiti,2013,u5mr,Under-five mortality rate,-7.4,LIC,0
Haiti,2013,u5mr,Under-five mortality rate,-7.4,MCC,0
Haiti,2013,u5mr,Under-five mortality rate,-7.4,NSF,0
Haiti,2013,u5mr,Under-five mortality rate,-7.4,PC,0
Haiti,2013,u5mr,Under-five mortality rate,-7.4,STATE,169698524
Haiti,2013,u5mr,Under-five mortality rate,-7.4,TDA,0
Haiti,2013,u5mr,Under-five mortality rate,-7.4,TREAS,863494
Haiti,2013,u5mr,Under-five mortality rate,-7.4,USAID,237308147
Haiti,2014,u5mr,Under-five mortality rate,-7.2,ADF,0
Haiti,2014,u5mr,Under-five mortality rate,-7.2,AGR,20255519
Haiti,2014,u5mr,Under-five mortality rate,-7.2,DFC,0
Haiti,2014,u5mr,Under-five mortality rate,-7.2,DOC,0
Haiti,2014,u5mr,Under-five mortality rate,-7.2,DOE,0
Haiti,2014,u5mr,Under-five mortality rate,-7.2,DOL,0
Haiti,2014,u5mr,Under-five mortality rate,-7.2,DOT,0
Haiti,2014,u5mr,Under-five mortality rate,-7.2,EPA,0
Haiti,2014,u5mr,Under-five mortality rate,-7.2,FTC,0
Haiti,2014,u5mr,Under-five mortality rate,-7.2,HHS,15361935
Haiti,2014,u5mr,Under-five mortality rate,-7.2,IAF,488631
Haiti,2014,u5mr,Under-five mortality rate,-7.2,LIC,0
Haiti,2014,u5mr,Under-five mortality rate,-7.2,MCC,0
Haiti,2014,u5mr,Under-five mortality rate,-7.2,NSF,0
Haiti,2014,u5mr,Under-five mortality rate,-7.2,PC,0
Haiti,2014,u5mr,Under-five mortality rate,-7.2,STATE,175457433
Haiti,2014,u5mr,Under-five mortality rate,-7.2,TDA,0
Haiti,2014,u5mr,Under-five mortality rate,-7.2,TREAS,6475540
Haiti,2014,u5mr,Under-five mortality rate,-7.2,USAID,167024583
Haiti,2015,u5mr,Under-five mortality rate,-7,ADF,0
Haiti,2015,u5mr,Under-five mortality rate,-7,AGR,7198937
Haiti,2015,u5mr,Under-five mortality rate,-7,DFC,0
Haiti,2015,u5mr,Under-five mortality rate,-7,DOC,0
Haiti,2015,u5mr,Under-five mortality rate,-7,DOE,0
Haiti,2015,u5mr,Under-five mortality rate,-7,DOL,0
Haiti,2015,u5mr,Under-five mortality rate,-7,DOT,0
Haiti,2015,u5mr,Under-five mortality rate,-7,EPA,0
Haiti,2015,u5mr,Under-five mortality rate,-7,FTC,0
Haiti,2015,u5mr,Under-five mortality rate,-7,HHS,10716496
Haiti,2015,u5mr,Under-five mortality rate,-7,IAF,896844
Haiti,2015,u5mr,Under-five mortality rate,-7,LIC,0
Haiti,2015,u5mr,Under-five mortality rate,-7,MCC,0
Haiti,2015,u5mr,Under-five mortality rate,-7,NSF,0
Haiti,2015,u5mr,Under-five mortality rate,-7,PC,0
Haiti,2015,u5mr,Under-five mortality rate,-7,STATE,162506969
Haiti,2015,u5mr,Under-five mortality rate,-7,TDA,526086
Haiti,2015,u5mr,Under-five mortality rate,-7,TREAS,45273
Haiti,2015,u5mr,Under-five mortality rate,-7,USAID,367024974
Haiti,2016,u5mr,Under-five mortality rate,-8.2,ADF,0
Haiti,2016,u5mr,Under-five mortality rate,-8.2,AGR,19410996
Haiti,2016,u5mr,Under-five mortality rate,-6.8,AGR,19410996
Haiti,2016,u5mr,Under-five mortality rate,-8.2,DFC,0
Haiti,2016,u5mr,Under-five mortality rate,-8.2,DOC,0
Haiti,2016,u5mr,Under-five mortality rate,-8.2,DOE,0
Haiti,2016,u5mr,Under-five mortality rate,-8.2,DOL,0
Haiti,2016,u5mr,Under-five mortality rate,-8.2,DOT,0
Haiti,2016,u5mr,Under-five mortality rate,-8.2,EPA,0
Haiti,2016,u5mr,Under-five mortality rate,-8.2,FTC,0
Haiti,2016,u5mr,Under-five mortality rate,-8.2,HHS,8529519
Haiti,2016,u5mr,Under-five mortality rate,-6.8,HHS,8529519
Haiti,2016,u5mr,Under-five mortality rate,-8.2,IAF,387594
Haiti,2016,u5mr,Under-five mortality rate,-6.8,IAF,387594
Haiti,2016,u5mr,Under-five mortality rate,-8.2,LIC,0
Haiti,2016,u5mr,Under-five mortality rate,-8.2,MCC,0
Haiti,2016,u5mr,Under-five mortality rate,-8.2,NSF,0
Haiti,2016,u5mr,Under-five mortality rate,-8.2,PC,0
Haiti,2016,u5mr,Under-five mortality rate,-8.2,STATE,162986448
Haiti,2016,u5mr,Under-five mortality rate,-6.8,STATE,162986448
Haiti,2016,u5mr,Under-five mortality rate,-8.2,TDA,0
Haiti,2016,u5mr,Under-five mortality rate,-8.2,TREAS,0
Haiti,2016,u5mr,Under-five mortality rate,-6.8,USAID,227788088
Haiti,2016,u5mr,Under-five mortality rate,-8.2,USAID,227788088
Haiti,2017,u5mr,Under-five mortality rate,-6.55,ADF,0
Haiti,2017,u5mr,Under-five mortality rate,-6.55,AGR,36488489
Haiti,2017,u5mr,Under-five mortality rate,-6.55,DFC,0
Haiti,2017,u5mr,Under-five mortality rate,-6.55,DOC,0
Haiti,2017,u5mr,Under-five mortality rate,-6.55,DOE,0
Haiti,2017,u5mr,Under-five mortality rate,-6.55,DOL,0
Haiti,2017,u5mr,Under-five mortality rate,-6.55,DOT,0
Haiti,2017,u5mr,Under-five mortality rate,-6.55,EPA,0
Haiti,2017,u5mr,Under-five mortality rate,-6.55,FTC,0
Haiti,2017,u5mr,Under-five mortality rate,-6.55,HHS,6143236
Haiti,2017,u5mr,Under-five mortality rate,-6.55,IAF,854970
Haiti,2017,u5mr,Under-five mortality rate,-6.55,LIC,0
Haiti,2017,u5mr,Under-five mortality rate,-6.55,MCC,0
Haiti,2017,u5mr,Under-five mortality rate,-6.55,NSF,0
Haiti,2017,u5mr,Under-five mortality rate,-6.55,PC,0
Haiti,2017,u5mr,Under-five mortality rate,-6.55,STATE,96737198
Haiti,2017,u5mr,Under-five mortality rate,-6.55,TDA,0
Haiti,2017,u5mr,Under-five mortality rate,-6.55,TREAS,0
Haiti,2017,u5mr,Under-five mortality rate,-6.55,USAID,218129858
Haiti,2018,u5mr,Under-five mortality rate,-6.35,ADF,0
Haiti,2018,u5mr,Under-five mortality rate,-6.35,AGR,3652058
Haiti,2018,u5mr,Under-five mortality rate,-6.35,DFC,0
Haiti,2018,u5mr,Under-five mortality rate,-6.35,DOC,0
Haiti,2018,u5mr,Under-five mortality rate,-6.35,DOE,0
Haiti,2018,u5mr,Under-five mortality rate,-6.35,DOL,0
Haiti,2018,u5mr,Under-five mortality rate,-6.35,DOT,0
Haiti,2018,u5mr,Under-five mortality rate,-6.35,EPA,0
Haiti,2018,u5mr,Under-five mortality rate,-6.35,FTC,0
Haiti,2018,u5mr,Under-five mortality rate,-6.35,HHS,14458563
Haiti,2018,u5mr,Under-five mortality rate,-6.35,IAF,1272586
Haiti,2018,u5mr,Under-five mortality rate,-6.35,LIC,0
Haiti,2018,u5mr,Under-five mortality rate,-6.35,MCC,0
Haiti,2018,u5mr,Under-five mortality rate,-6.35,NSF,0
Haiti,2018,u5mr,Under-five mortality rate,-6.35,PC,0
Haiti,2018,u5mr,Under-five mortality rate,-6.35,STATE,99627833
Haiti,2018,u5mr,Under-five mortality rate,-6.35,TDA,0
Haiti,2018,u5mr,Under-five mortality rate,-6.35,TREAS,9042
Haiti,2018,u5mr,Under-five mortality rate,-6.35,USAID,160983489
Haiti,2019,u5mr,Under-five mortality rate,-6.25,ADF,0
Haiti,2019,u5mr,Under-five mortality rate,-6.25,AGR,35703018
Haiti,2019,u5mr,Under-five mortality rate,-6.25,DFC,0
Haiti,2019,u5mr,Under-five mortality rate,-6.25,DOC,0
Haiti,2019,u5mr,Under-five mortality rate,-6.25,DOE,0
Haiti,2019,u5mr,Under-five mortality rate,-6.25,DOL,0
Haiti,2019,u5mr,Under-five mortality rate,-6.25,DOT,0
Haiti,2019,u5mr,Under-five mortality rate,-6.25,EPA,0
Haiti,2019,u5mr,Under-five mortality rate,-6.25,FTC,0
Haiti,2019,u5mr,Under-five mortality rate,-6.25,HHS,1902697
Haiti,2019,u5mr,Under-five mortality rate,-6.25,IAF,1210807
Haiti,2019,u5mr,Under-five mortality rate,-6.25,LIC,0
Haiti,2019,u5mr,Under-five mortality rate,-6.25,MCC,0
Haiti,2019,u5mr,Under-five mortality rate,-6.25,NSF,0
Haiti,2019,u5mr,Under-five mortality rate,-6.25,PC,0
Haiti,2019,u5mr,Under-five mortality rate,-6.25,STATE,127944854
Haiti,2019,u5mr,Under-five mortality rate,-6.25,TDA,263215
Haiti,2019,u5mr,Under-five mortality rate,-6.25,TREAS,0
Haiti,2019,u5mr,Under-five mortality rate,-6.25,USAID,137906915
Haiti,2020,u5mr,Under-five mortality rate,-6.05,ADF,0
Haiti,2020,u5mr,Under-five mortality rate,-6.05,AGR,8248662
Haiti,2020,u5mr,Under-five mortality rate,-6.05,DFC,0
