,setting,year,indicator_abbr,indicator_name,Avg estimate,Funding Agency Acronym,Constant Dollar Amount,country_year,country_year_indicator,country_year_indicator_agency
9581,Yemen,2004,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,DFC,0,,,Yemen_2004_alcohol_DFC
9582,Yemen,2004,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,DOC,0,,,Yemen_2004_alcohol_DOC
9583,Yemen,2004,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,DOE,0,,,Yemen_2004_alcohol_DOE
9584,Yemen,2004,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,DOL,0,,,Yemen_2004_alcohol_DOL
9585,Yemen,2004,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,DOT,0,,,Yemen_2004_alcohol_DOT
9586,Yemen,2004,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,EPA,0,,,Yemen_2004_alcohol_EPA
9587,Yemen,2004,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,FTC,0,,,Yemen_2004_alcohol_FTC
9588,Yemen,2004,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,HHS,0,,,Yemen_2004_alcohol_HHS
9589,Yemen,2004,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,IAF,0,,,Yemen_2004_alcohol_IAF
9590,Yemen,2004,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,LIC,0,,,Yemen_2004_alcohol_LIC
9591,Yemen,2004,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,MCC,0,,,Yemen_2004_alcohol_MCC
9592,Yemen,2004,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,NSF,0,,,Yemen_2004_alcohol_NSF
9593,Yemen,2004,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,PC,0,,,Yemen_2004_alcohol_PC
9594,Yemen,2004,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,TREAS,0,,,Yemen_2004_alcohol_TREAS
9595,Yemen,2004,hh,Population using safely managed drinking water services (%),0.0,ADF,0,,,Yemen_2004_hh_ADF
9596,Yemen,2004,hh,Population using safely managed drinking water services (%),0.0,AGR,0,,,Yemen_2004_hh_AGR
9597,Yemen,2004,hh,Population using safely managed drinking water services (%),0.0,DFC,0,,,Yemen_2004_hh_DFC
9598,Yemen,2004,hh,Population using safely managed drinking water services (%),0.0,DOC,0,,,Yemen_2004_hh_DOC
9599,Yemen,2004,hh,Population using safely managed drinking water services (%),0.0,DOE,0,,,Yemen_2004_hh_DOE
9600,Yemen,2004,hh,Population using safely managed drinking water services (%),0.0,DOL,0,,,Yemen_2004_hh_DOL
9601,Yemen,2004,hh,Population using safely managed drinking water services (%),0.0,DOT,0,,,Yemen_2004_hh_DOT
9602,Yemen,2004,hh,Population using safely managed drinking water services (%),0.0,EPA,0,,,Yemen_2004_hh_EPA
9603,Yemen,2004,hh,Population using safely managed drinking water services (%),0.0,FTC,0,,,Yemen_2004_hh_FTC
9604,Yemen,2004,hh,Population using safely managed drinking water services (%),0.0,HHS,0,,,Yemen_2004_hh_HHS
9605,Yemen,2004,hh,Population using safely managed drinking water services (%),0.0,IAF,0,,,Yemen_2004_hh_IAF
9606,Yemen,2004,hh,Population using safely managed drinking water services (%),0.0,LIC,0,,,Yemen_2004_hh_LIC
9607,Yemen,2004,hh,Population using safely managed drinking water services (%),0.0,MCC,0,,,Yemen_2004_hh_MCC
9608,Yemen,2004,hh,Population using safely managed drinking water services (%),0.0,NSF,0,,,Yemen_2004_hh_NSF
9609,Yemen,2004,hh,Population using safely managed drinking water services (%),0.0,PC,0,,,Yemen_2004_hh_PC
9610,Yemen,2004,hh,Population using safely managed drinking water services (%),0.0,STATE,0,,,Yemen_2004_hh_STATE
9611,Yemen,2004,hh,Population using safely managed drinking water services (%),0.0,TDA,0,,,Yemen_2004_hh_TDA
9612,Yemen,2004,hh,Population using safely managed drinking water services (%),0.0,TREAS,0,,,Yemen_2004_hh_TREAS
9613,Yemen,2004,hh,Population using safely managed drinking water services (%),0.0,USAID,0,,,Yemen_2004_hh_USAID
9614,Yemen,2004,life,Life Expectancy,65.8,ADF,0,,,Yemen_2004_life_ADF
9615,Yemen,2004,life,Life Expectancy,65.8,DFC,0,,,Yemen_2004_life_DFC
9616,Yemen,2004,life,Life Expectancy,65.8,DOC,0,,,Yemen_2004_life_DOC
9617,Yemen,2004,life,Life Expectancy,65.8,DOE,0,,,Yemen_2004_life_DOE
9618,Yemen,2004,life,Life Expectancy,65.8,DOL,0,,,Yemen_2004_life_DOL
9619,Yemen,2004,life,Life Expectancy,65.8,DOT,0,,,Yemen_2004_life_DOT
9620,Yemen,2004,life,Life Expectancy,65.8,EPA,0,,,Yemen_2004_life_EPA
9621,Yemen,2004,life,Life Expectancy,65.8,FTC,0,,,Yemen_2004_life_FTC
9622,Yemen,2004,life,Life Expectancy,65.8,HHS,0,,,Yemen_2004_life_HHS
9623,Yemen,2004,life,Life Expectancy,65.8,IAF,0,,,Yemen_2004_life_IAF
9624,Yemen,2004,life,Life Expectancy,65.8,LIC,0,,,Yemen_2004_life_LIC
9625,Yemen,2004,life,Life Expectancy,65.8,MCC,0,,,Yemen_2004_life_MCC
9626,Yemen,2004,life,Life Expectancy,65.8,NSF,0,,,Yemen_2004_life_NSF
9627,Yemen,2004,life,Life Expectancy,65.8,PC,0,,,Yemen_2004_life_PC
9628,Yemen,2004,life,Life Expectancy,65.8,TREAS,0,,,Yemen_2004_life_TREAS
9629,Yemen,2004,obesitya,Obesity prevalence among adults (%),-8.5,ADF,0,,,Yemen_2004_obesitya_ADF
9630,Yemen,2004,obesitya,Obesity prevalence among adults (%),-8.5,DFC,0,,,Yemen_2004_obesitya_DFC
9631,Yemen,2004,obesitya,Obesity prevalence among adults (%),-8.5,DOC,0,,,Yemen_2004_obesitya_DOC
9632,Yemen,2004,obesitya,Obesity prevalence among adults (%),-8.5,DOE,0,,,Yemen_2004_obesitya_DOE
9633,Yemen,2004,obesitya,Obesity prevalence among adults (%),-8.5,DOL,0,,,Yemen_2004_obesitya_DOL
9634,Yemen,2004,obesitya,Obesity prevalence among adults (%),-8.5,DOT,0,,,Yemen_2004_obesitya_DOT
9635,Yemen,2004,obesitya,Obesity prevalence among adults (%),-8.5,EPA,0,,,Yemen_2004_obesitya_EPA
9636,Yemen,2004,obesitya,Obesity prevalence among adults (%),-8.5,FTC,0,,,Yemen_2004_obesitya_FTC
9637,Yemen,2004,obesitya,Obesity prevalence among adults (%),-8.5,HHS,0,,,Yemen_2004_obesitya_HHS
9638,Yemen,2004,obesitya,Obesity prevalence among adults (%),-8.5,IAF,0,,,Yemen_2004_obesitya_IAF
9639,Yemen,2004,obesitya,Obesity prevalence among adults (%),-8.5,LIC,0,,,Yemen_2004_obesitya_LIC
9640,Yemen,2004,obesitya,Obesity prevalence among adults (%),-8.5,MCC,0,,,Yemen_2004_obesitya_MCC
9641,Yemen,2004,obesitya,Obesity prevalence among adults (%),-8.5,NSF,0,,,Yemen_2004_obesitya_NSF
9642,Yemen,2004,obesitya,Obesity prevalence among adults (%),-8.5,PC,0,,,Yemen_2004_obesitya_PC
9643,Yemen,2004,obesitya,Obesity prevalence among adults (%),-8.5,TREAS,0,,,Yemen_2004_obesitya_TREAS
9644,Yemen,2004,u5mr,Under-five mortality rate,-7.699999999999999,ADF,0,,,Yemen_2004_u5mr_ADF
9645,Yemen,2004,u5mr,Under-five mortality rate,-7.699999999999999,DFC,0,,,Yemen_2004_u5mr_DFC
9646,Yemen,2004,u5mr,Under-five mortality rate,-7.699999999999999,DOC,0,,,Yemen_2004_u5mr_DOC
9647,Yemen,2004,u5mr,Under-five mortality rate,-7.699999999999999,DOE,0,,,Yemen_2004_u5mr_DOE
9648,Yemen,2004,u5mr,Under-five mortality rate,-7.699999999999999,DOL,0,,,Yemen_2004_u5mr_DOL
9649,Yemen,2004,u5mr,Under-five mortality rate,-7.699999999999999,DOT,0,,,Yemen_2004_u5mr_DOT
9650,Yemen,2004,u5mr,Under-five mortality rate,-7.699999999999999,EPA,0,,,Yemen_2004_u5mr_EPA
9651,Yemen,2004,u5mr,Under-five mortality rate,-7.699999999999999,FTC,0,,,Yemen_2004_u5mr_FTC
9652,Yemen,2004,u5mr,Under-five mortality rate,-7.699999999999999,HHS,0,,,Yemen_2004_u5mr_HHS
9653,Yemen,2004,u5mr,Under-five mortality rate,-7.699999999999999,IAF,0,,,Yemen_2004_u5mr_IAF
9654,Yemen,2004,u5mr,Under-five mortality rate,-7.699999999999999,LIC,0,,,Yemen_2004_u5mr_LIC
9655,Yemen,2004,u5mr,Under-five mortality rate,-7.699999999999999,MCC,0,,,Yemen_2004_u5mr_MCC
9656,Yemen,2004,u5mr,Under-five mortality rate,-7.699999999999999,NSF,0,,,Yemen_2004_u5mr_NSF
9657,Yemen,2004,u5mr,Under-five mortality rate,-7.699999999999999,PC,0,,,Yemen_2004_u5mr_PC
9658,Yemen,2004,u5mr,Under-five mortality rate,-7.699999999999999,TREAS,0,,,Yemen_2004_u5mr_TREAS
9659,Yemen,2005,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,ADF,0,,,Yemen_2005_alcohol_ADF
9660,Yemen,2005,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,AGR,0,,,Yemen_2005_alcohol_AGR
9661,Yemen,2005,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,DFC,0,,,Yemen_2005_alcohol_DFC
9662,Yemen,2005,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,DOC,0,,,Yemen_2005_alcohol_DOC
9663,Yemen,2005,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,DOE,0,,,Yemen_2005_alcohol_DOE
9664,Yemen,2005,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,DOL,0,,,Yemen_2005_alcohol_DOL
9665,Yemen,2005,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,DOT,0,,,Yemen_2005_alcohol_DOT
9666,Yemen,2005,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,EPA,0,,,Yemen_2005_alcohol_EPA
9667,Yemen,2005,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,FTC,0,,,Yemen_2005_alcohol_FTC
9668,Yemen,2005,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,IAF,0,,,Yemen_2005_alcohol_IAF
9669,Yemen,2005,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,LIC,0,,,Yemen_2005_alcohol_LIC
9670,Yemen,2005,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,NSF,0,,,Yemen_2005_alcohol_NSF
9671,Yemen,2005,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,PC,0,,,Yemen_2005_alcohol_PC
9672,Yemen,2005,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,TREAS,0,,,Yemen_2005_alcohol_TREAS
9673,Yemen,2005,hh,Population using safely managed drinking water services (%),0.0,ADF,0,,,Yemen_2005_hh_ADF
9674,Yemen,2005,hh,Population using safely managed drinking water services (%),0.0,AGR,0,,,Yemen_2005_hh_AGR
9675,Yemen,2005,hh,Population using safely managed drinking water services (%),0.0,DFC,0,,,Yemen_2005_hh_DFC
9676,Yemen,2005,hh,Population using safely managed drinking water services (%),0.0,DOC,0,,,Yemen_2005_hh_DOC
9677,Yemen,2005,hh,Population using safely managed drinking water services (%),0.0,DOE,0,,,Yemen_2005_hh_DOE
9678,Yemen,2005,hh,Population using safely managed drinking water services (%),0.0,DOL,0,,,Yemen_2005_hh_DOL
9679,Yemen,2005,hh,Population using safely managed drinking water services (%),0.0,DOT,0,,,Yemen_2005_hh_DOT
9680,Yemen,2005,hh,Population using safely managed drinking water services (%),0.0,EPA,0,,,Yemen_2005_hh_EPA
9681,Yemen,2005,hh,Population using safely managed drinking water services (%),0.0,FTC,0,,,Yemen_2005_hh_FTC
9682,Yemen,2005,hh,Population using safely managed drinking water services (%),0.0,HHS,0,,,Yemen_2005_hh_HHS
9683,Yemen,2005,hh,Population using safely managed drinking water services (%),0.0,IAF,0,,,Yemen_2005_hh_IAF
9684,Yemen,2005,hh,Population using safely managed drinking water services (%),0.0,LIC,0,,,Yemen_2005_hh_LIC
9685,Yemen,2005,hh,Population using safely managed drinking water services (%),0.0,MCC,0,,,Yemen_2005_hh_MCC
9686,Yemen,2005,hh,Population using safely managed drinking water services (%),0.0,NSF,0,,,Yemen_2005_hh_NSF
9687,Yemen,2005,hh,Population using safely managed drinking water services (%),0.0,PC,0,,,Yemen_2005_hh_PC
9688,Yemen,2005,hh,Population using safely managed drinking water services (%),0.0,STATE,0,,,Yemen_2005_hh_STATE
9689,Yemen,2005,hh,Population using safely managed drinking water services (%),0.0,TDA,0,,,Yemen_2005_hh_TDA
9690,Yemen,2005,hh,Population using safely managed drinking water services (%),0.0,TREAS,0,,,Yemen_2005_hh_TREAS
9691,Yemen,2005,hh,Population using safely managed drinking water services (%),0.0,USAID,0,,,Yemen_2005_hh_USAID
9692,Yemen,2005,life,Life Expectancy,66.2,ADF,0,,,Yemen_2005_life_ADF
9693,Yemen,2005,life,Life Expectancy,66.2,AGR,0,,,Yemen_2005_life_AGR
9694,Yemen,2005,life,Life Expectancy,66.2,DFC,0,,,Yemen_2005_life_DFC
9695,Yemen,2005,life,Life Expectancy,66.2,DOC,0,,,Yemen_2005_life_DOC
9696,Yemen,2005,life,Life Expectancy,66.2,DOE,0,,,Yemen_2005_life_DOE
9697,Yemen,2005,life,Life Expectancy,66.2,DOL,0,,,Yemen_2005_life_DOL
9698,Yemen,2005,life,Life Expectancy,66.2,DOT,0,,,Yemen_2005_life_DOT
9699,Yemen,2005,life,Life Expectancy,66.2,EPA,0,,,Yemen_2005_life_EPA
9700,Yemen,2005,life,Life Expectancy,66.2,FTC,0,,,Yemen_2005_life_FTC
9701,Yemen,2005,life,Life Expectancy,66.2,IAF,0,,,Yemen_2005_life_IAF
9702,Yemen,2005,life,Life Expectancy,66.2,LIC,0,,,Yemen_2005_life_LIC
9703,Yemen,2005,life,Life Expectancy,66.2,NSF,0,,,Yemen_2005_life_NSF
9704,Yemen,2005,life,Life Expectancy,66.2,PC,0,,,Yemen_2005_life_PC
9705,Yemen,2005,life,Life Expectancy,66.2,TREAS,0,,,Yemen_2005_life_TREAS
9706,Yemen,2005,obesitya,Obesity prevalence among adults (%),-9.0,ADF,0,,,Yemen_2005_obesitya_ADF
9707,Yemen,2005,obesitya,Obesity prevalence among adults (%),-9.0,AGR,0,,,Yemen_2005_obesitya_AGR
9708,Yemen,2005,obesitya,Obesity prevalence among adults (%),-9.0,DFC,0,,,Yemen_2005_obesitya_DFC
9709,Yemen,2005,obesitya,Obesity prevalence among adults (%),-9.0,DOC,0,,,Yemen_2005_obesitya_DOC
9710,Yemen,2005,obesitya,Obesity prevalence among adults (%),-9.0,DOE,0,,,Yemen_2005_obesitya_DOE
9711,Yemen,2005,obesitya,Obesity prevalence among adults (%),-9.0,DOL,0,,,Yemen_2005_obesitya_DOL
9712,Yemen,2005,obesitya,Obesity prevalence among adults (%),-9.0,DOT,0,,,Yemen_2005_obesitya_DOT
9713,Yemen,2005,obesitya,Obesity prevalence among adults (%),-9.0,EPA,0,,,Yemen_2005_obesitya_EPA
9714,Yemen,2005,obesitya,Obesity prevalence among adults (%),-9.0,FTC,0,,,Yemen_2005_obesitya_FTC
9715,Yemen,2005,obesitya,Obesity prevalence among adults (%),-9.0,IAF,0,,,Yemen_2005_obesitya_IAF
9716,Yemen,2005,obesitya,Obesity prevalence among adults (%),-9.0,LIC,0,,,Yemen_2005_obesitya_LIC
9717,Yemen,2005,obesitya,Obesity prevalence among adults (%),-9.0,NSF,0,,,Yemen_2005_obesitya_NSF
9718,Yemen,2005,obesitya,Obesity prevalence among adults (%),-9.0,PC,0,,,Yemen_2005_obesitya_PC
9719,Yemen,2005,obesitya,Obesity prevalence among adults (%),-9.0,TREAS,0,,,Yemen_2005_obesitya_TREAS
9720,Yemen,2005,u5mr,Under-five mortality rate,-7.300000000000001,ADF,0,,,Yemen_2005_u5mr_ADF
9721,Yemen,2005,u5mr,Under-five mortality rate,-7.300000000000001,AGR,0,,,Yemen_2005_u5mr_AGR
9722,Yemen,2005,u5mr,Under-five mortality rate,-7.300000000000001,DFC,0,,,Yemen_2005_u5mr_DFC
9723,Yemen,2005,u5mr,Under-five mortality rate,-7.300000000000001,DOC,0,,,Yemen_2005_u5mr_DOC
9724,Yemen,2005,u5mr,Under-five mortality rate,-7.300000000000001,DOE,0,,,Yemen_2005_u5mr_DOE
9725,Yemen,2005,u5mr,Under-five mortality rate,-7.300000000000001,DOL,0,,,Yemen_2005_u5mr_DOL
9726,Yemen,2005,u5mr,Under-five mortality rate,-7.300000000000001,DOT,0,,,Yemen_2005_u5mr_DOT
9727,Yemen,2005,u5mr,Under-five mortality rate,-7.300000000000001,EPA,0,,,Yemen_2005_u5mr_EPA
9728,Yemen,2005,u5mr,Under-five mortality rate,-7.300000000000001,FTC,0,,,Yemen_2005_u5mr_FTC
9729,Yemen,2005,u5mr,Under-five mortality rate,-7.300000000000001,IAF,0,,,Yemen_2005_u5mr_IAF
9730,Yemen,2005,u5mr,Under-five mortality rate,-7.300000000000001,LIC,0,,,Yemen_2005_u5mr_LIC
9731,Yemen,2005,u5mr,Under-five mortality rate,-7.300000000000001,NSF,0,,,Yemen_2005_u5mr_NSF
9732,Yemen,2005,u5mr,Under-five mortality rate,-7.300000000000001,PC,0,,,Yemen_2005_u5mr_PC
9733,Yemen,2005,u5mr,Under-five mortality rate,-7.300000000000001,TREAS,0,,,Yemen_2005_u5mr_TREAS
9734,Yemen,2006,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,ADF,0,,,Yemen_2006_alcohol_ADF
9735,Yemen,2006,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,DFC,0,,,Yemen_2006_alcohol_DFC
9736,Yemen,2006,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,DOC,0,,,Yemen_2006_alcohol_DOC
9737,Yemen,2006,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,DOE,0,,,Yemen_2006_alcohol_DOE
9738,Yemen,2006,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,DOL,0,,,Yemen_2006_alcohol_DOL
9739,Yemen,2006,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,DOT,0,,,Yemen_2006_alcohol_DOT
9740,Yemen,2006,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,EPA,0,,,Yemen_2006_alcohol_EPA
9741,Yemen,2006,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,FTC,0,,,Yemen_2006_alcohol_FTC
9742,Yemen,2006,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,IAF,0,,,Yemen_2006_alcohol_IAF
9743,Yemen,2006,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,LIC,0,,,Yemen_2006_alcohol_LIC
9744,Yemen,2006,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,MCC,0,,,Yemen_2006_alcohol_MCC
9745,Yemen,2006,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,NSF,0,,,Yemen_2006_alcohol_NSF
9746,Yemen,2006,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,PC,0,,,Yemen_2006_alcohol_PC
9747,Yemen,2006,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,TDA,0,,,Yemen_2006_alcohol_TDA
9748,Yemen,2006,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-0.5,TREAS,0,,,Yemen_2006_alcohol_TREAS
9749,Yemen,2006,hh,Population using safely managed drinking water services (%),0.0,ADF,0,,,Yemen_2006_hh_ADF
9750,Yemen,2006,hh,Population using safely managed drinking water services (%),0.0,AGR,0,,,Yemen_2006_hh_AGR
9751,Yemen,2006,hh,Population using safely managed drinking water services (%),0.0,DFC,0,,,Yemen_2006_hh_DFC
9752,Yemen,2006,hh,Population using safely managed drinking water services (%),0.0,DOC,0,,,Yemen_2006_hh_DOC
9753,Yemen,2006,hh,Population using safely managed drinking water services (%),0.0,DOE,0,,,Yemen_2006_hh_DOE
9754,Yemen,2006,hh,Population using safely managed drinking water services (%),0.0,DOL,0,,,Yemen_2006_hh_DOL
9755,Yemen,2006,hh,Population using safely managed drinking water services (%),0.0,DOT,0,,,Yemen_2006_hh_DOT
9756,Yemen,2006,hh,Population using safely managed drinking water services (%),0.0,EPA,0,,,Yemen_2006_hh_EPA
9757,Yemen,2006,hh,Population using safely managed drinking water services (%),0.0,FTC,0,,,Yemen_2006_hh_FTC
9758,Yemen,2006,hh,Population using safely managed drinking water services (%),0.0,HHS,0,,,Yemen_2006_hh_HHS
9759,Yemen,2006,hh,Population using safely managed drinking water services (%),0.0,IAF,0,,,Yemen_2006_hh_IAF
9760,Yemen,2006,hh,Population using safely managed drinking water services (%),0.0,LIC,0,,,Yemen_2006_hh_LIC
9761,Yemen,2006,hh,Population using safely managed drinking water services (%),0.0,MCC,0,,,Yemen_2006_hh_MCC
9762,Yemen,2006,hh,Population using safely managed drinking water services (%),0.0,NSF,0,,,Yemen_2006_hh_NSF
9763,Yemen,2006,hh,Population using safely managed drinking water services (%),0.0,PC,0,,,Yemen_2006_hh_PC
9764,Yemen,2006,hh,Population using safely managed drinking water services (%),0.0,STATE,0,,,Yemen_2006_hh_STATE
9765,Yemen,2006,hh,Population using safely managed drinking water services (%),0.0,TDA,0,,,Yemen_2006_hh_TDA
9766,Yemen,2006,hh,Population using safely managed drinking water services (%),0.0,TREAS,0,,,Yemen_2006_hh_TREAS
9767,Yemen,2006,hh,Population using safely managed drinking water services (%),0.0,USAID,0,,,Yemen_2006_hh_USAID
9768,Yemen,2006,life,Life Expectancy,66.5,ADF,0,,,Yemen_2006_life_ADF
9769,Yemen,2006,life,Life Expectancy,66.5,DFC,0,,,Yemen_2006_life_DFC
9770,Yemen,2006,life,Life Expectancy,66.5,DOC,0,,,Yemen_2006_life_DOC
9771,Yemen,2006,life,Life Expectancy,66.5,DOE,0,,,Yemen_2006_life_DOE
9772,Yemen,2006,life,Life Expectancy,66.5,DOL,0,,,Yemen_2006_life_DOL
9773,Yemen,2006,life,Life Expectancy,66.5,DOT,0,,,Yemen_2006_life_DOT
9774,Yemen,2006,life,Life Expectancy,66.5,EPA,0,,,Yemen_2006_life_EPA
9775,Yemen,2006,life,Life Expectancy,66.5,FTC,0,,,Yemen_2006_life_FTC
9776,Yemen,2006,life,Life Expectancy,66.5,IAF,0,,,Yemen_2006_life_IAF
9777,Yemen,2006,life,Life Expectancy,66.5,LIC,0,,,Yemen_2006_life_LIC
9778,Yemen,2006,life,Life Expectancy,66.5,MCC,0,,,Yemen_2006_life_MCC
9779,Yemen,2006,life,Life Expectancy,66.5,NSF,0,,,Yemen_2006_life_NSF
9780,Yemen,2006,life,Life Expectancy,66.5,PC,0,,,Yemen_2006_life_PC
9781,Yemen,2006,life,Life Expectancy,66.5,TDA,0,,,Yemen_2006_life_TDA
9782,Yemen,2006,life,Life Expectancy,66.5,TREAS,0,,,Yemen_2006_life_TREAS
9783,Yemen,2006,obesitya,Obesity prevalence among adults (%),-9.5,ADF,0,,,Yemen_2006_obesitya_ADF
9784,Yemen,2006,obesitya,Obesity prevalence among adults (%),-9.5,DFC,0,,,Yemen_2006_obesitya_DFC
